body,created_at,rate,product_name,user_name
ارزش خرید داره راضی هستم,17 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مصطفی فتاحی اردکانی
من این گوشی رو با شارژر ۲شاخه وگارانتی مایتل ثبت خرید کردم ولی کالای ارسالی آداپتور ۳شاخه وگارانتی گروه هماهنگ ارسال شد که تو قیمت‌ها میبینم که از اونی که من سفارش دادم قیمت پایین‌تری داره,6 مهر 1404,3,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مهری قیصری
"کیفیت خود گوشی بسیار خوب است . که در تحلیل های تخصصی کارشناسان به آن اشاره کرده اند.
ولی شارژر آن که بصورت جداگانه ارسال شده است اصل نمی باشد .حداکثر توان آن که با دستگاه آزمایش کردید 19w است .آرم UL ندارد .QR کد روی شارژر با هیچ موبایلی قابل اسکن نبود (با موبایل های اپل و شیائو می هم تست کردیم ) این امر حس بدی به فروشنده ایرانی ایجاد می کند .و اعتماد را در خریدهای اینترنتی کم می کند.",2 مهر 1404,3,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,موسی احمدیان
"از خریدم پشیمونم، به جاش باید شیائومی میگرفتم.
اون حداقل دوربین و باتریش بهتر بود.",31 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
طبق درخواست خرید اومد شارژر همراهش متناسب با دوشاخه های برق ایران هست .فقط قسمتی که لیبل گارانتی خورده کمی مخدوش شده قیمتش هم در زمان خرید پایینتر از همه بود,25 مرداد 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,علی حیدرپورمیدانی
سلام اين گوشی رو حدود 10 روزی هست که‌ خريدم تو این مدت که عالی بوده و مشکلی نداشته فکر کنم نسبت به پولي که‌ هزينه میکنید عالیه ,16 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
تصویر شارژرش درست نیست,11 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,محمدعلی خلفی
نسبت به قیمتش گوشی خوبیه حجم حافظه اش هم خوبه,6 آبان 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,حجت الله حسن پورشاره
"برای مادرم گرفتم
همه چیش خوب و روان بود",3 آبان 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,مرتضی رضائی آدریانی
متاسفانه عکس شارژر با اونی که واسم فرستادن فرق داره و باید براش تبدیل ۳ به ۲ برق هم بخرم,30 مهر 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,حمید نصیری
با قیمت مناسب از دیجی کالا خریدم,22 مهر 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
گوشی خوبیه با توجه به اندروید جدید و مناسب افراد با استفاده سبک,22 مهر 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
محصول چندین روز بعد باز بازه دو هفته ای ارسال شد اونم با چندین بار پیگیری ,20 مهر 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
خیلی راضی ام با توجه به قیمت موبایل ها از این راضی بودم,19 مهر 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,فاطمه  خازنی
روشنش کردم سریع آپدیت اومد ، UI از نظر ظاهری جالب شده هرچند خیلی شبیه شیائومی هست . کیفیت شارژری که برام فرستادن خیلی خوبه ولی فکر کنم نرم‌افزار گوشی نمیذاره خیلی سریع شارژ بشه تقریباً یک ساعت میشه از 15درصد تا پر شدن . درکل خوبه سبک با صفحه بزرگ ولی ازش زیاد کار بکشید هنگ میکنه . امیدوارم نظرم براتون مفید باشه ,16 مهر 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,محمدعلی محمدی
سرعت شارژ خوبی داره،کیفیت دوربین چک نکردم،برای پیرزن وپیرمردها عالیه.,14 مهر 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,لادن شمس
بهترین موبایل این رنج قیمت البته نباید انتظار زیادی ازش داشت,11 مهر 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,محمد نصیرناتری
این گوشی قطب نما نداره و متاسفانه توی مشخصات نوشتین داره! من بخاطر قطب نما خریده بودمش! این کارا درست نیست!!!,10 مهر 1404,1, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
خوب بود,10 مهر 1404,3, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
راصی هستم، کارام راه می افته,7 مهر 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,zahra hadi
خوب بود کار راه اندازه ,1 مهر 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
سبک خوش دسته برای کارهای معمولی و روزمره. برای بزرگترهام خوبه,31 شهریور 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,امیررضا برشان
نسبت به قیمت خوب بود,30 شهریور 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,یاسر انصاری
مممنونم از دیجی کالا بابت کالای خوب و درجه یک و بابسته بندی خیلی عالی و برخورد محترمانه تحویل دهنده,29 شهریور 1404,4, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,علی اسدی نقدلو
قیمت پایین تر از بازار من اکثرا از دیجی میخرم,29 شهریور 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"سلام گوشی عالی همراه با کابل شارژ دوربین خوبی داره مثل مدل گوشی های دیگه سامسونگ هست 
راضیم از خریدم 
",25 شهریور 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
گوشی نصبت به قیمتش عالیه شارژر هم خوبه ولی این نیست که داخل عکسه با کیفیت و خوب باید یه رابط هم براش بخرید ,25 شهریور 1404,5, گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,سیدرضا خرمی خرم آبادی
A16بخرید  بصرفه تره,7 آبان 1404,0,گوشی موبایل سامسونگ مدل Galaxy A17 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام به همراه شارژر 25 وات سامسونگ,اسماعیل علی آبادی راوری
خدایی گوشی پااایین رده شبکه فورجی این قیمت چه ارزشی داره a26 بخرید این چیه,22 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A17 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام به همراه شارژر 25 وات سامسونگ,محسن بهرامی
"من اس ۲۴ اولترا داشتم به شدت ناراضی بودم و فروختم ،دوربین ضعیف و هنگ کردن بعد از مدتی
اس ۲۵ اولترا تغییر خاصی نکرده تازه ضعیفتر هم شده
دوربینهاش از جا کنده میشه و در تست یوتیوب ضدآب نیست و خاموش شد",21 اسفند 1403,2,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - به همراه شارژر 45 واتی سامسونگ,کاربر دیجی‌کالا
کاملا عالی و بی نقص صد در صد ارزش خرید داره قیمت بسیار پایین نسبت به کیفیت فوق العاده  کارای بی نهایت بالا کاملا توصیه میکنم,20 اسفند 1403,5,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - به همراه شارژر 45 واتی سامسونگ,مجید پرهمت
"خیلی گرونه اصلا ارزش خرید نداره 
پیشرفت خاصی هم نسبت به نسل های قبلی نداره.
سرعت شارژ پایین، باتری ضعیف، دوربین ضعیف نسبت به رقبا حتی شیاومی!
در کل واسه اونی که پولداره گوشی خوبیه چون اگه خوشش نیاد هر وقت دلش خواست میتونه یکی دیگه بخره.",17 اسفند 1403,0,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - به همراه شارژر 45 واتی سامسونگ,کاربر دیجی‌کالا
گوشی خوبی به اندازه قیمتش ،رنگ سفید رو به زردی نشان میده,11 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"شارژر اصلا کار نمیکند و خراب است.
بابت مرجوع کردن شارژر به تنهایی باید چکار کنم",10 آبان 1404,3,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,لیلا احمدوند
پیشنهاد میکنم ,9 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,علیرضا هوشمندی
"خود گوشی بسیار زیبا و سریعه، چندتا مزیت خیلی خوب داره 
مثلا رزولوشن صفحش زیاد نیست که باعث میشه پردازندش نفسش بازتر باشه و بعدها اگر شکست و نیاز به تعویض داشت، قطعا از یه صفحه امولد مثل a16 خیلی ارزونتر خواهد بود. 

پردازنده و چیپست خوبی داره، اینستال شدن برنامه ها آنی هستن 
دوربین خوبی نداره

متأسفانه موقع رجیستر کردنش میگه این گوشی قانونی نیست و انتن نمیگیره
تغییری اگه اتفاق افتاد نظرمو ویرایش میکنم

,ویرایش:
حدود ۱۰ روز بعد امتحان کردم و بدون مشکل رجیستر شد، دمشون گرم",30 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,شهلا صدری
تو این رده گوشی خوبیه,30 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,علیرضا باقرزاده
بدنیست ,29 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,ستایش ترابی
"صدباریکلا به این تامین کننده و دیجی کالا که محصول رو صحیح وسالم به دست مشتری میرسونن
این گوشی واقعا بی‌نظیر و خوشگل تر از عکسشه
مشخصاتش هم برای نیاز من اوکی و فراتر از نیازم
بازم ممنون",27 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,ازاده غلامی
کوشی خوبی هست ,27 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,رضا نادری
"چرا مینویسه دستگاه غیرقانونیه؟!از دیجی کالا بعیده خدایی
مرجوع کردم دنبال دردسر نیستم",24 مهر 1404,1,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,میثم علی نژادتونابی
نمیصرفه A16 خیلی بهتره تقریبا همین قیمته درسته پردازنده یکیه ولی کلا اون هم شیک تره هم کلا یه سر و گردن از این بهره,14 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,نجمه امارلو
گوشی خوبه و اینکه این گوشی تولید چین هست و جایی ننوشته بودن ,10 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,احسان قربانی
.دوهفته دارم به مشکلی برنخوردم نسبت به قیمتی میدی خوبه..,7 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,احمد اندیش بحری
دیروز گوشی دستم رسیده  هر کاری میکنم فعال سازی نمیشه میگه کدی که وارد میکنی غیر قانونی می باشه  15 رقم به همتا دادم آن هم هیچ کاری نکرد,7 مهر 1404,1,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,علیرضا کاظمی
برای روزمره خوبه,7 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
بنظرم عالیه,4 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت به همراه شارژر 25 وات سامسونگ,رامین ستوده شریفی
با توجه قیمت و برند از کیفیت خوبی برخوردار ,12 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مرتضی رضائی سادات
خیلی عالی,12 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,محمدحسین خیابانی
سلام در کل عملکرد گوشی سامسونگ عالی هست کارایی گوشی هم خوب فقط دوربین گوشی یکم ضعیف هست ولی عالی هست,10 آبان 1404,0,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,علی نصیبی نی ریزی
روی جعبه زده ویتنام ولی داخل برنامه گوشی زده عمان. کابل شارژ از یک طرف شارژ میکرد نمیدونم شاید مدلشه.فسد شارژ بود. خود گوشی هم که مشکل گارانتی و اصالت نداشتو کد فعالسازی هم بعد از پاک کردن اون قسمت حک شده روی جعبه گوشی قابل رویت هست,10 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"ممنون از دیجی کالا
ولی با تاخیر ارسال شد",5 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,شقایق مرادی
"آ۱۶سامسونگ گوشی بهتر یا شیائومی نوت ۱۴
",30 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
نسبت به قیمت و هم رده های خودش عالی بود ,15 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
من از این گوشی راضی هستم فقط کیفلت عکس دلچسبی نداره ولی باطری ماشاالله عالی سرعتشم خوبه ,13 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,فریبا تاجیک
عالی ,12 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,فاطمه کلاتهء
"خوبه،
ولی بین سیمکارت دوم و مموری باید یکی رو انتخاب کرد.",11 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
نسبت به قیمت خوبه,1 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,بهمن قیاسی
چهار پنج روز پیش همینو خریدم 18 ملیون و نود هزار الان شده تقریبا 19 میلیون🙄,27 شهریور 1404,0,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,شایان جعفری
گوشی خوب و کارراه انداز,26 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
اجناس خریداری شده بنده راضی هستم,24 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,راضیه رستمی سیاهوئی
کیفیت دوربین موقع زوم کردن بسيار ضعیف است سرعت و عملکرد گوشی عالی است و شارژ رو خوب نگه میداره و سریع شارژ میکنه در کل گوشی کار راه انداز است,23 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,علی قائینی
"بسیار گوشی خوبی هست من خودم دارم نسبت به قیمت دوربین فوق العاده خوبی داره. اگه رام8 بگیرین از ماینکرافت گرفته تا کالاف رو براتون میاره شارژش خیلی موندگاری زیادی  داره    کار های روزمره هم که خوراکشه 
رام 8 این گوشی بهترین گوشی تو این رنج قیمت هستش
موقع شارژ خیلی کم داغ میشه",23 شهریور 1404,0,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
شارژر اشتباه ارسال شد و هر چی با دیجی کالا تماس گرفتم و ثبت تیکت کردم که شارژر مرجوع و شارژر درست ارسال بشه پشتیبانی ضعیف دیجی کالا هیچ اقدامی نکرد,18 شهریور 1404,1,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,افسانه میامی
دوستان از هر فروشنده ای خرید نکنید. این فروشنده محترم 100 تومن نسبت به بقیه ارزان تر میداد و خریدم. ولی هر ارزونی بی دلیل نیست البته من با اطمینان از پشتیبانی خوب دیجی کالا و سیستم مرجوعیش خریدم ولی گوشی به هر حال به دستم رسید با یه شارژر فیک و خراب 25 امپتری که 2 بار کار میکنه 6 بار قطع و وصل میشه :) مرجوع کردم سیستم مرجوعی همون کالای خراب رو برام برگردوند. مواظب باشید. دیگه مرجوعی دیجی کالا عین سابق نیست. من 14 ساله از دیجی کالا وسیله میخرم و از روزای اولی که دیجی پلاس اومد تا الان عضویت پلاس دارم. آخر سر بعد 25 روز پیگیری نتونستم جنس خراب رو پس بدم. لطفا از هر فروشنده ای نخرید و برای زمان و هزینه ای که میکنید ارزش قائل باشید. این دیجی کالا، اون دیجی کالای سابق نیست :),13 شهریور 1404,1,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مرتضی یگانه بزایه
من راضیم خوب بود,10 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,محمدجواد پورحسین پلت کله
عالی بود,9 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A16 4G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,اشکان حیدری
عالی و خوب شک نکنید تو خریدش,31 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,مصطفی میرمحمدی
خوب بود راضی هستم,29 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,نسترن ستوده مقدم
"عالیی نه باگ نه دیر شارژ خالی کردن 
هیچ نقطه ضعفی نداره",22 شهریور 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,ابوالفضل جلیلیان
سلام من تا قبل از این ،از گوشی پوکو شیامی استفاده میکردم از اون راضی تر بودم,17 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,محمدرضا سیفی
گوشی خوبیه,16 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,محسن کابلی
"خوب بود ممنون از دیجی کالا 🌹❤️
",11 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
عالیه بهترین انتخاب واسه کسی که صفحه نمایش و دوربین براش مهمه,8 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
عالی بود ,5 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,محسن امیریان
"خوبه.
ممنون ",3 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,احمد زارع بیدکی
کیفیت دوربین خوبه,28 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"گوشی خوبیه پیشنهاد میشه
ولی این مدلی که اینجا گذاشته پک ویتنام نیست و کسی شاید توجه نکنه 
با پک ویتنام باشه کیفیت به مراتب بهتری داره",18 مرداد 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
سلام این گوش رو به تازگی خریدم گوشی سامسونگ A56 یه میان‌رده خوش‌قیمت و کارآمده که ظاهرش خیلی شبیه پرچمداراست. صفحه‌نمایش Super AMOLED با رنگ‌های زنده‌اش چشم‌نوازه و کار باهاش لذت‌بخشه. عملکرد پردازنده برای کارهای روزمره و حتی بازی‌های نیمه‌سنگین خوبه. دوربین‌هاش توی نور مناسب عکسای شارپ و واضحی می‌گیرن. اگه دنبال گوشی خوش‌ساخت با قیمت معقول باشی، A56 انتخاب درستیه.,10 مرداد 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,شبنم سلیمی گهر
خیلی خوب و عالی بود,29 تیر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
برای همسرم گرفتم راضی هستند,27 تیر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,مریم اقارمضان سنگتراش
