body,created_at,rate,product_name,user_name,label,positive_prob
"گوشی فوق العاده با کیفیت و زیبا و بزرگ اندروید 12 هم گرفته خیلی خوب شده 12 گیگ رم داره که 4 گیگ هم تو اندروید جدید بصورت مجازی اضافه شده که رو هم شده 16گیگ
اسپیکر دوگانه استریو و صفحه داینامیک امولد uhd+",3 بهمن 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.9525741268224334
این گوشی انصافا حرف نداره تقریبا دو ساله که خریدمش هنوز آخ نگفته,21 دی 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
لطفا رنگ مشکی موجود کنید,5 دی 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,مسعود اکثیری,مثبت,0.5
"متاسفانه اطلاعات لازم برای خرید گوشی کافی نیست
مثلا تولید کدام کشور هستش
یا اقلام همراه گوشی در جعبه باید چی باشه؟ چیزی که من از فیلم جعبه گشایی این گوشی تو سایتهای مختلف  دیدم اینه که باید داخل جعبه دوتا تبدیل usb2 و usb به تایپ c  باشه که داخل جعبه وجود نداشت و این واقعا فاجعه هستش که یک گوشی با این قیمت میخری بعد میبینی یک سری وسایلش رو برداشتن.
واقعا متاسفم برای کسی که این کار رو انجام میده و هیچ جایی پاسخگوی شما نیست",1 دی 1400,2.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کیوان سپاسی سراجاری,منفی,0.2689414213699951
به نظرم گوشی خوبیه,25 آذر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالیییییییییی,28 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
من ۲ ساله دارم واقعا عالیه از همه نظر .رنگ arua glowرو هم بگیرید واقعا خاصه.,28 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,محمدعلی مشایخی,مثبت,0.7310585786300049
سلام ازین گوشی رنگ سفید و آبی رو هم موجود کنید,3 مرداد 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 10 Plus SM-N975F/DS دو سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
بهترین گوشی با این قیمت حتما توصیه میکنم بخرین عالی ,18 آذر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy S22 Ultra 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت نسخه اسنپدراگون  به همراه شارژر سامسونگ,کاربر دیجی‌کالا,مثبت,0.7310585786300049
میتونید حسابی از داشتن یه گوشی عالی لذت ببرید,11 مرداد 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy S22 Ultra 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت نسخه اسنپدراگون  به همراه شارژر سامسونگ,سیدمهدی میراحمدی ترکی,مثبت,0.7310585786300049
بد نیست ولی خیلی مهم هست که ملا کوشی رو برای چه هدف اولیه ای خرید میکنید,21 تیر 1402,3.0,گوشی موبایل سامسونگ مدل Galaxy S22 Ultra 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت نسخه اسنپدراگون  به همراه شارژر سامسونگ,حسین رئیسی,منفی,0.2689414213699951
سخت افزارش خوبه,27 اردیبهشت 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,",طاها بیگدلو",مثبت,0.7310585786300049
"به هر حال داشتن همچین گوشی لذت بخشه
اما...
باز هم قیمت",20 بهمن 1400,3.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,منصور نور محمد پور,مثبت,0.5
پیشنهاد میکنم کالاهای برقی الکترونیکی و گوشی رو دیچی کالا خودش اول باز کنه و کنترل کنه و خودش برچسب پلمپ بزنه و برای خریدار ارسال کنه اینطوری هم بابت کیفیت و هم بابت نوع کالا خیل مصرف کننده راحت تر هست باتشکر,28 آبان 1400,0.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,سیدمحمدرضا موسوی,مثبت,0.7310585786300049
بسیار عالی .به نظر من ما کوچکتر از این هستیم که بخوایم ازغول بزرگی مثل سامسونگ ایراد بگیریم.,19 آبان 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,رضا خادمی,مثبت,0.7310585786300049
بنظرم  خوبه ولی من بعد از ۱ هفته فروختمش و  s21 ultra گرفتم اگر دنبال گوشی های خواص میگردید این گوشی بهترین گوشی,30 مهر 1400,4.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,مصطفی معصومی,مثبت,0.7310585786300049
"۱ ماهه ازش استفاده میکنم واقعا ازش راضیم
سامسونگ عشقه عشقققققق",24 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,سید محمد امین عوض پور,مثبت,0.7310585786300049
"من این گوشی رو ۱۰ روز پیش خریدم
اولا که گوشی که برای من ارسال شد از نظر ظاهری دست دوم بود با این که پلمب بود
۲ ساعت بعد از تحویل به دی جی کالا گفتم ولی متاسفانه با پیگیری های زیاد هیچ نتیجه ای نداد و برگشت ندادن
بعد از ۱۰ روز اومدم ازش استفاده کنم میبینم فقط ۱ سیم کارت میخوره و ۲ سیم کارته نیست
حالا جالب اینجاست که ۲ سیم کارت ۴ میلیون گرون تر هست و منظور از سیم کارت دوم سیم کارت الکترونیکی هست که هنوز تو ایران راه اندازی نشده و جالبتر اینکه همین گوشی ۱ سیم کارته که ۴ میلیون ارزون تر هست هم سیم کارت الکترونیکی بهش میخورد و این اضافه قیمت معلوم نیست برای چیست.
من دارم پیگیری میکنم که این گوشی برگرده و تا اخرش هم میرم",16 مهر 1400,1.45,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,حامد اسدپور,مثبت,0.5
عالی خیلی خوبه,8 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.8807970779778825
بسیار زیبا,7 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
واقعا همیشه سامسونگ ایده ها رو به بازار موبایل تزریق می کنه,31 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
جزو بهتریناس واقعا,31 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
گوشی خوبیه پیشنهاد میکنم بخرین الان دارم ازش استفاده میکنم عالیه,30 مرداد 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.8807970779778825
با اون‌چیزی که آدم از موبایلی با این قیمت انتظار داره خیلی فرق میکنه. من بعد از ۲ماه استفاده با S21 ultra عوضش کردم,13 تیر 1400,2.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,پیمان زمانی,مثبت,0.5
این گوشی واقعا خوبه . من دارمش و حدود 10 روز پیش خریدمش خیلی عالی عمل میکنه.,6 تیر 1400,4.7,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,اسفندیار سلیمانی ینگجه,مثبت,0.8807970779778825
سلام دوستان من خیلی تعجب میکنم از رم بالای این گوشی من خودم ایفون 12 دارم ولی اون رمش 6 هس برا همین این رو سفارش دادم برام بیارن,8 اردیبهشت 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,جواد ادیب,مثبت,0.7310585786300049
اگ پول اضافی دارید واقعا عالیه بخرید,27 فروردین 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,ابوالفضل مقتدایی,مثبت,0.7310585786300049
خدایش سامسونگ سلطانه ابرقدرت تمام برندهای گوشیه رودستش نیومده ونخواهداومد,22 فروردین 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,آیت اله تنیان,مثبت,0.5
خیلی جالبه,21 فروردین 1400,3.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,یزدان فضلی,مثبت,0.5
"خیلی گوشی مسخره ای هست صفحه نمایش پلاستیکی داره و سامسونگ فقط یکبار اون رو به صورت رایگان تعویض میکنه بعد از او باید پول زیادی بپردازید با صفحه نمایش که این گوشی داره به راحتی میشه با انگشت روش خط انداخت و به کمترین حرکتی خط میوفته، فقط قیمت خیلی بزرگی داره
تازه به گرد و غبار حساس هست و صدای بازو های تاشو به گوش میرسه
بخدا S20 الترا خیلی بهتر از اینه و هم مقاوم تر",20 فروردین 1400,1.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
خیلی خوب  من سه ماه دارم عالی هست,16 فروردین 1400,4.0,گوشی موبایل سامسونگ مدل Galaxy Z Fold2 5G SM-F916B تک سیم‌کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,کاربر دیجی‌کالا,مثبت,0.8807970779778825
"گوشی که مال زمان ۲۰۱۶و همان زمان هاست
از نقته قوتش به محکم بودن بدنه و تاچ سریع میشه گفت
پردازنده ضعیفی داشت و باتریش زود تموم میشد
ولی مال ۸سال پیش هست و اون موقع طرفداران زیادی داشت",16 اسفند 1403,0.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,امیر عباس لله گانی,منفی,0.11920292202211755
خوبه,31 خرداد 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خوبه,8 اسفند 1401,3.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,شهناز رمضانی,مثبت,0.7310585786300049
با سلام..‌... یادش بخیر من اولا اینو ۵۰۰ تومن خریدم هییی چه زود گذشت,16 مهر 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,علی ایرانی,مثبت,0.5
موجود کنید تا ازتون بخرم,6 مهر 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,مهران خرمی,مثبت,0.5
عالییی,12 تیر 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,امیر محمد ارحام,مثبت,0.7310585786300049
معمولی داشتم خوب بود تو زمان خودش کلی بود بعد ۶ سال خراب شد الان هم دارم دیگه روشن نمیشه Grand prime,30 خرداد 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,کاربر دیجی‌کالا,مثبت,0.5
خرید شیرینی بود,3 اردیبهشت 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,کاربر دیجی‌کالا,مثبت,0.5
خوب بود عالی,16 آبان 1400,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,باقر احمدی,مثبت,0.8807970779778825
خیلی خوبه ولی حافظه داخلیش بسیاره کمه,12 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خیلی راضی ام ولی خب از بازار دور شده باید عوض کنم کم کم!,24 اردیبهشت 1400,3.5,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,کاربر دیجی‌کالا,مثبت,0.7310585786300049
جنس خوبیه بخرین,21 آبان 1399,3.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,حسین مهدیه نجف آبادی,مثبت,0.7310585786300049
خیلی خوبه ولی حافظه داخلیش کمه. بدرد بخوره و صورتیش خیلی قشنگه.من پارسال از بازار خریدمش و حتی الان دارم باهاش نظرمو می نویسم.کاش موجود شه واسه مامانم یکی بخرم.,14 آبان 1399,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,آراشمیدا آرمانی,مثبت,0.7310585786300049
گوشی خوبی و قابل قبولی هست فقط حافظه داخلیش خیلی کمه,14 تیر 1399,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,محمدرضا صحرائی,مثبت,0.7310585786300049
خوب صفحه اندازهش خوبه تنها مشکلی که داره حافظه کمی داره,15 دی 1398,5.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,آرمین مهدی پوردرویشی,مثبت,0.5
"تاچ کند
باطری ضعیف",9 دی 1398,2.65,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,ن محمدی,منفی,0.2689414213699951
من نوی شگفت انگیز خریدم عالی بود,6 آبان 1398,3.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,امید حاتمی کندری,مثبت,0.7310585786300049
عالی,29 مرداد 1398,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,داود لطیفی,مثبت,0.7310585786300049
"درکل گوشی خوبی هستش نسبت به قیمتش
ولی اگر pro بخرید بهتره حافظه داخلی بیشتری داره
این ۸ گیگ هست که ۴ گیگ پیش فرض پر هست
مابقی هم با یه آپدیت و چندتا برنامه پر میشود
به مشکل پر بودن حافظه داخلی برمیخورید",10 خرداد 1398,4.0,گوشی موبایل سامسونگ مدل Galaxy Grand Prime Plus SM-G532F/DS دو سیم‌ کارت - با برچسب قیمت مصرف‌کننده,امیرحسین شیخعلی,مثبت,0.5
از بازار مشهد خیلی ارزونتر میفروشن,22 مهر 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,مهناز آئین,مثبت,0.5
من با قیمت خوب از دیجی خریدم,26 آذر 1400,4.45,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,حسن وصال تیموری,مثبت,0.7310585786300049
بعد یکماه تاچ گوشی از کار افتاد,26 آبان 1400,3.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.5
خیلی گوشی خوبیه. کیفیت دوربینشم عالیه,20 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,عماد نعیمی فر,مثبت,0.9525741268224334
گوشی خوبی هست ، برای پدرم گرفتم ، آخرین گوشی ای که داشت S3 بود ، از این جهت که از گوشی اعتراف میگیره تا حالا ازش راضی بوده,14 مرداد 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,نیما اخوان بزاز,مثبت,0.8807970779778825
با کیفیت و مناسب ساخت کشور هند,14 مرداد 1400,0.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,سیدامیر طباطبائی میرحسینی,مثبت,0.7310585786300049
سلام فقط یه مشکلی داره لوازم جانبی هندس فری نداره,12 مرداد 1400,0.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,فرهاد میری ده باغی,منفی,0.2689414213699951
من ازش راضی ام. یک ماه پیش خریدم,2 مرداد 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,رضا زینالی,مثبت,0.7310585786300049
من که مرجوع کردم ولی شما به نظرم نخرید چون با اصرار بسیار زیاد مرجوع کردم با تمام ارادتی که به مجموعه دیجی کالا دارم ولی به نظرم بهتره گوشی رو از دیجی کالا نخرید واقعا فاجعه بود واقعا افتضاح بود اصلا گوشی انگار اسباب بازی بود به شکل غیر قابل باوری فیک و آشغال بود از گوشی قبلی من سبکتر و بی کیفیت تر بود چاپ جعبه اش انگار با پرینتر خانگی زده بودن کلن روش هندی نوشته بود گوشی روشن شد منو هندی اومد بالا خیلی بد بود واقعا منو زده کرد,28 تیر 1400,0.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,سید مهدی سجادی هزاوه,منفی,0.2689414213699951
گوشی میانرده با قیمت مناسب که از هر جهت نیاز خریدار رو تامین میکنه,26 تیر 1400,0.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,حسن سعدی قوچان عتیق,مثبت,0.7310585786300049
"باسلام
کوشی خوب و مناسبی هست برای مصرف کننده",19 تیر 1400,4.1,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.7310585786300049
گوشی خوبی هست توی سایت ها یکی از نقطه ضعف هاش دیر شارژ میشه،ولی حدودا یک ساعت و چهل و پنج دقیقه طول میکشه،و شارژ رو خیلی خوب نگه میداره,17 تیر 1400,3.85,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.7310585786300049
افزایش قیمت بی رویه ، بیشتر از یک میلیون تومان در عرض یه هفته.,15 تیر 1400,3.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.5
دو ماه خریدم گوشیه خوبی,14 تیر 1400,4.05,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,امیر خجسته بخت,مثبت,0.7310585786300049
گوشیه خوبیه,10 تیر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.7310585786300049
بابام گوشی A42 داره فوق العاده و از همه لحاط عالی,9 تیر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.7310585786300049
"عالی هست و من خیلی از پشت گوشی خوشم می یاد 
این گوشی از a31 خیلی بهتر هست . از نظر دوربین بهترین کیفیت رو داره ولی از a51 بهتر نیست . من خودم s21 دارم عالی هم هست",8 تیر 1400,4.0,گوشی موبایل سامسونگ مدل Galaxy A42 5G SM-A426B/DS دو سیم کارت ظرفیت 128گیگابایت و 8 گیگابایت رم,کاربر دیجی‌کالا,مثبت,0.8807970779778825
عالی ,2 شهریور 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy F54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - اکتیو - به همراه شارژر 25 وات سامسونگ,یاسین دانشفر,مثبت,0.7310585786300049
عالی ,2 شهریور 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy F54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - اکتیو - به همراه شارژر 25 وات سامسونگ,یاسین دانشفر,مثبت,0.7310585786300049
"30 مهر 1404

از فروردین 1397 تا به امروز در حال کار است
7 سال نیم",30 مهر 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,ابراهیم رضائی,مثبت,0.5
به قیمت,31 خرداد 1404,4.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,meisam rajabpoor,مثبت,0.5
این گوشی عالیه وقتی که ۱۰ سال هست که داره کار میکنه و خیلی خوبه تو بازی های که بازی می کنم یعنی گشت پلیس ۲-ماینکرفت-روبلاکس-کارپارکینگ عالیه و هنوزم باتریش خراب نشده,18 بهمن 1403,0.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
گوشی  عالی,12 بهمن 1403,0.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,kave مقدسی,مثبت,0.7310585786300049
"خیلی خوبه ۱۰ ساله دارد کار می‌کند
",4 بهمن 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,هاشم زارعی,مثبت,0.7310585786300049
عالیه,10 شهریور 1403,3.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی,21 مرداد 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,رضا مظهری,مثبت,0.7310585786300049
خیلی وقت پیش خریدم سه چهار سال استفاده کردم خراب نشد هنوزم دارمش ولی چون گوشی مدل بالاتر گرفتم استفاده نمیکنم,1 مرداد 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,ابراهیم یزدانی,منفی,0.2689414213699951
خوب بود نسبت به قیمت,30 تیر 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,مجید دکامین,مثبت,0.7310585786300049
"خوب بود


دفعات قبل کارت هدیه داشت ولی این نداشت",14 خرداد 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,سیدمحمد شریعتمدار,مثبت,0.7310585786300049
مناسب و خوش دست,28 اردیبهشت 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,سیدمحسن موسوی,مثبت,0.5
بعد اینهمه سال هنوز خیلی خوب کار می‌کنه و لگ ندیدم,28 اردیبهشت 1403,4.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی,4 اسفند 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی,1 اسفند 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,محمد بابائی,مثبت,0.7310585786300049
هنوزم کار میکنە یادش بخیر چ گوشی بود ی زمانی,3 دی 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,تحسین صیدمحمدی,مثبت,0.5
عالی,21 آذر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خوب,30 مهر 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
الان دادیم به دخترم باهاش اهنگ گوش میده ,21 شهریور 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,زهرا فارسی,مثبت,0.5
سلام. برای خواهرم خریدم راضی بود ازش,1 شهریور 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy J7 Core SM-J701F دو سیم‌ کارت ظرفیت 16 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
